Response ID,Time Started,Date Submitted,Status,Legacy Comments,Comments,Language,Referer,SessionID,User Agent,Tags,URL Variable: appid,URL Variable: context,URL Variable: contextid,URL Variable: deviceid,URL Variable: playerid,link_url,"This survey may include unpublished game content which will be shared with you confidentially.¬†By choosing to participate in the survey, you agree to keep secret all such content and to not use such content for any purpose outside this survey. You agree to do so until we have published the content in the game.","Like:We are now going to show you the description again below and we would like you to highlight the Words or phrases that you particularly like or dislike. Click on the green ‚ÄúLike‚Äù option to highlight the statements you like, and click on the red ‚ÄúDislike‚Äù option to highlight the statements that you dislike.¬†Please also provide a comment to explain your answer. Once you‚Äôve finished highlighting, click the Save button. ¬†","Dislike:We are now going to show you the description again below and we would like you to highlight the Words or phrases that you particularly like or dislike. Click on the green ‚ÄúLike‚Äù option to highlight the statements you like, and click on the red ‚ÄúDislike‚Äù option to highlight the statements that you dislike.¬†Please also provide a comment to explain your answer. Once you‚Äôve finished highlighting, click the Save button. ¬†","I think I would have fun playing this new event:Based on the description of this new event, how much do you agree or disagree with the following statements? ¬†","This new event is too similar to other Angry Birds 2 events :Based on the description of this new event, how much do you agree or disagree with the following statements? ¬†","The new event is easy to understand:Based on the description of this new event, how much do you agree or disagree with the following statements? ¬†","I think I could progress further in Angry Birds 2 by participating in this event:Based on the description of this new event, how much do you agree or disagree with the following statements? ¬†","Having a set of objectives to achieve makes me feel motivated to play more:Based on the description of this new event, how much do you agree or disagree with the following statements? ¬†","Achieving these types of objectives isn‚Äôt worth my time :Based on the description of this new event, how much do you agree or disagree with the following statements? ¬†","Earning rewards by destroying structures makes me feel excited to play this event:Based on the description of this new event, how much do you agree or disagree with the following statements? ¬†","I like completing these types of objectives:Based on the description of this new event, how much do you agree or disagree with the following statements? ¬†",How appealing do you find this new event overall?,Please tell us why the new event doesn‚Äôt appeal to you.,How likely would you be to play the new event based on this description?,"Like:We are now going to show you the description again below and we would like you to highlight the Words or phrases that you particularly like or dislike. Click on the green ‚ÄúLike‚Äù option to highlight the statements you like, and click on the red ‚ÄúDislike‚Äù option to highlight the statements that you dislike.¬†Please also provide a comment to explain your answer. Once you‚Äôve finished highlighting, click the Save button. ¬†","Dislike:We are now going to show you the description again below and we would like you to highlight the Words or phrases that you particularly like or dislike. Click on the green ‚ÄúLike‚Äù option to highlight the statements you like, and click on the red ‚ÄúDislike‚Äù option to highlight the statements that you dislike.¬†Please also provide a comment to explain your answer. Once you‚Äôve finished highlighting, click the Save button. ¬†","I think I would have fun playing this new event:Based on the description of this new event, how much do you agree or disagree with the following statements? ¬†","This new event is too similar to other Angry Birds 2 events:Based on the description of this new event, how much do you agree or disagree with the following statements? ¬†","The new event is easy to understand:Based on the description of this new event, how much do you agree or disagree with the following statements? ¬†","I think I could progress further in Angry Birds 2 by participating in this event:Based on the description of this new event, how much do you agree or disagree with the following statements? ¬†","The grand prize being shared only among the winners makes me want to win:Based on the description of this new event, how much do you agree or disagree with the following statements? ¬†","The grand prize I would receive doesn‚Äôt motivate me to play:Based on the description of this new event, how much do you agree or disagree with the following statements? ¬†","I didn‚Äôt understand how the prize is shared among the players:Based on the description of this new event, how much do you agree or disagree with the following statements? ¬†","Playing in an event where only the winners get the prize makes me want to participate:Based on the description of this new event, how much do you agree or disagree with the following statements? ¬†",How appealing do you find this new event overall?,Please tell us why the new event doesn‚Äôt appeal to you.,How likely would you be to play the new event based on this description?,"<strong>Competition</strong> - Competing against other players:From the following list of statements, which are the 3 most important things you look for in Angry Birds 2?Please check all the answer options below. You can do this by scrolling down the page.","<strong>Community</strong> - Interacting with other players (teaming up, chatting, etc.):From the following list of statements, which are the 3 most important things you look for in Angry Birds 2?Please check all the answer options below. You can do this by scrolling down the page.","<strong>Challenge</strong> - Being Challenged, having to improve my skills to pass difficult levels or obstacles:From the following list of statements, which are the 3 most important things you look for in Angry Birds 2?Please check all the answer options below. You can do this by scrolling down the page.","<strong>Strategy</strong> - Using my brain, strategic decision-making, thinking and planning:From the following list of statements, which are the 3 most important things you look for in Angry Birds 2?Please check all the answer options below. You can do this by scrolling down the page.","<strong>Completion</strong> - Completing every mission or level, collecting everything (e.g.,characters, achievements):From the following list of statements, which are the 3 most important things you look for in Angry Birds 2?Please check all the answer options below. You can do this by scrolling down the page.","<strong>Power</strong> - Growing over time to become more Powerful (e.g. increasing stats, leveling up, unlocking abilities):From the following list of statements, which are the 3 most important things you look for in Angry Birds 2?Please check all the answer options below. You can do this by scrolling down the page.","<strong>Design</strong> - Expressing myself by customizing characters or decorating the game world:From the following list of statements, which are the 3 most important things you look for in Angry Birds 2?Please check all the answer options below. You can do this by scrolling down the page.","<strong>Discovery</strong> - Exploring, experimenting and discovering new worlds, characters and game elements:From the following list of statements, which are the 3 most important things you look for in Angry Birds 2?Please check all the answer options below. You can do this by scrolling down the page.","<strong>Story</strong> - An engaging Story and plot with interesting characters:From the following list of statements, which are the 3 most important things you look for in Angry Birds 2?Please check all the answer options below. You can do this by scrolling down the page.","<strong>Fantasy</strong> - Being immersed in a strong game Fantasy in a rich virtual world:From the following list of statements, which are the 3 most important things you look for in Angry Birds 2?Please check all the answer options below. You can do this by scrolling down the page.","<strong>Destruction</strong> - Destruction of obstacles, blowing things up and seeing huge explosions:From the following list of statements, which are the 3 most important things you look for in Angry Birds 2?Please check all the answer options below. You can do this by scrolling down the page.","<strong>Excitement</strong> - Exciting, fast-paced gameplay with constant thrills and Action:From the following list of statements, which are the 3 most important things you look for in Angry Birds 2?Please check all the answer options below. You can do this by scrolling down the page.","Other - please specify::From the following list of statements, which are the 3 most important things you look for in Angry Birds 2?Please check all the answer options below. You can do this by scrolling down the page.","Other - please specify::From the following list of statements, which are the 3 most important things you look for in Angry Birds 2?Please check all the answer options below. You can do this by scrolling down the page.","<strong>Action</strong> (e.g. Marvel: Contest of Champions, Brawl Stars, Subway Surfer):What are your top 3 favorite types of mobile games?Please check all the answer options below. You can do this by scrolling down the page.","<strong>Casino</strong> (e.g. Slotomania, Bingo Blitz, Coin Master, Zynga Poker):What are your top 3 favorite types of mobile games?Please check all the answer options below. You can do this by scrolling down the page.","<strong>Match</strong> (e.g. Homescapes, Candy Crush Saga, Merge Mansion, Toon Blast):What are your top 3 favorite types of mobile games?Please check all the answer options below. You can do this by scrolling down the page.","<strong>MOBA</strong> (e.g. Mobile Legends: Bang Bang, League of Legends: Wild Rift. Pok√©mon UNITE):What are your top 3 favorite types of mobile games?Please check all the answer options below. You can do this by scrolling down the page.","<strong>Music</strong> (e.g. BeatStars, Magic Tiles, Cytus, Deemo):What are your top 3 favorite types of mobile games?Please check all the answer options below. You can do this by scrolling down the page.","<strong>Puzzle</strong> (e.g. June's Journey, Tetris, Cut the Rope):What are your top 3 favorite types of mobile games?Please check all the answer options below. You can do this by scrolling down the page.","<strong>Racing</strong> (e.g. CSR Racing, Mario Kart Tour):What are your top 3 favorite types of mobile games?Please check all the answer options below. You can do this by scrolling down the page.","<strong>RPG</strong> (role playing games) (e.g. Genshin Impact, Cookie Run Kingdom, Pokemon Go):What are your top 3 favorite types of mobile games?Please check all the answer options below. You can do this by scrolling down the page.","<strong>Sandbox</strong> (e.g. Roblox, Minecraft):What are your top 3 favorite types of mobile games?Please check all the answer options below. You can do this by scrolling down the page.","<strong>Simulation</strong> (e.g. Township, Cooking Fever, Design Home):What are your top 3 favorite types of mobile games?Please check all the answer options below. You can do this by scrolling down the page.","<strong>Shooter</strong> (e.g. PUBG mobile, Call of Duty mobile, Free Fire):What are your top 3 favorite types of mobile games?Please check all the answer options below. You can do this by scrolling down the page.","<strong>Slingshot</strong> (e.g. Angry Bird 2, Angry Bird Friends):What are your top 3 favorite types of mobile games?Please check all the answer options below. You can do this by scrolling down the page.","<strong>Sports</strong> (e.g. Golf Clash, Madden NFL Mobile, FIFA football):What are your top 3 favorite types of mobile games?Please check all the answer options below. You can do this by scrolling down the page.","<strong>Strategy</strong> (e.g. Clash of Clans, Rise of Kingdoms, Lords Mobile, Clash Royale, Hearthstone):What are your top 3 favorite types of mobile games?Please check all the answer options below. You can do this by scrolling down the page.","<strong>Tabletop</strong> (digital adaptations of real life games e.g. Solitaire, Chess, Coloring):What are your top 3 favorite types of mobile games?Please check all the answer options below. You can do this by scrolling down the page.","<strong>Word Games</strong> (e.g. Wordscapes, Words With Friends):What are your top 3 favorite types of mobile games?Please check all the answer options below. You can do this by scrolling down the page.",Other - please specify::What are your top 3 favorite types of mobile games?Please check all the answer options below. You can do this by scrolling down the page.,Other - please specify::What are your top 3 favorite types of mobile games?Please check all the answer options below. You can do this by scrolling down the page.,You‚Äôre almost done! What is your age range?,What gender do you identify with?,Is there anything else you would like to inform us about?
160,28/08/2024 00:24:43,28/08/2024 00:28:44,Complete,,,English,,1724793883_66ce441ba84de9.52111732,,,Abba,ads,a6f2e26c-b0a9-4f8d-9fa1-985560d44d1c,%ﬁviceId%%,RC91ebead9-78ae-4ae3-a4d6-e0b02f3b49bc,,"I agree, and understand the terms of this agreement and that any participation in the survey shall be deemed to constitute acceptance of the terms of this agreement.","""this"": D",,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Neutral,,Might,"""gems or black pearls.  Players who lose a"": Ok",,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Neutral,,Might,,,,Strategy,,,,,,,,,,,,Casino,,,,,,,,,,,,,,,,,35 - 44,Male,No
180,28/08/2024 00:50:09,28/08/2024 01:17:48,Complete,,,English,,1724795409_66ce4a114e41b1.98921438,,,Abba,ads,a6f2e26c-b0a9-4f8d-9fa1-985560d44d1c,%ﬁviceId%%,RC8c286e69-7893-4ccb-a341-dc357575c62e,,"I agree, and understand the terms of this agreement and that any participation in the survey shall be deemed to constitute acceptance of the terms of this agreement.","""days,"": ",,Agree,Strongly agree,Neutral,Strongly agree,Neutral,Neutral,Strongly agree,Strongly agree,Somewhat appealing,,Probably would,"""share of the grand prize,"": ",,Agree,Neutral,Agree,Agree,Agree,Neutral,Agree,Neutral,Somewhat appealing,,Might,,,,Strategy,,,,,,,,,,,,,,,,,,,Sandbox,Simulation,,,Sports,,,,,,35 - 44,Male,
189,28/08/2024 01:16:17,28/08/2024 01:22:04,Complete,,,English,,1724796977_66ce50311b0e37.35097989,,,Abba,ads,a6f2e26c-b0a9-4f8d-9fa1-985560d44d1c,%ﬁviceId%%,RC1c2a3dd4-dd05-4c10-8764-8c5e3a040ccc,,"I agree, and understand the terms of this agreement and that any participation in the survey shall be deemed to constitute acceptance of the terms of this agreement.","""Powerful."": Good rewards ",,Strongly agree,Neutral,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Extremely appealing,,Definitely would,"""3 extra"": Another chance",,Strongly agree,Neutral,Agree,Agree,Agree,Disagree,Disagree,Agree,Extremely appealing,,Definitely would,Competition,,,Strategy,,,,,,,Destruction,,,,,Casino,Match,,,,,,,Simulation,,,,,,,,,35 - 44,Female,
191,28/08/2024 00:50:20,28/08/2024 01:30:08,Complete,,,English,,1724795420_66ce4a1ceb6f53.63338106,,,Abba,ads,a6f2e26c-b0a9-4f8d-9fa1-985560d44d1c,%ﬁviceId%%,RC49a65784-0c03-4f9f-a21a-9540ee4fa4bc,,"I agree, and understand the terms of this agreement and that any participation in the survey shall be deemed to constitute acceptance of the terms of this agreement.","""time-limited event that will last 2 days,"": Engaging|""mission is to complete a set of objectives and earn rewards that make you more Powerful."": Goal","""feathers for your birds, or time-based rewards such as extra energy or spells"": Should include opportunity for hats. It‚Äôs increasingly hard to obtain any hats with all the stipulations and high amount of pearls one must receive. |""supercharge your skills for the next 15 minutes."": Rather have something that would be benefit long term e.g. hatchling, Power ups for game play",Strongly agree,Neutral,Strongly agree,Agree,Neutral,Agree,Neutral,Agree,Neutral,,Probably would,"""new"": Refreshing","""time-limited"": Why?|""share"": Should be full prize for each",Neutral,Neutral,Agree,Neutral,Disagree,Agree,Neutral,Neutral,Somewhat appealing,,Probably would,,,,,,Power,,Discovery,,,,Excitement,,,,,Match,,,,Racing,,,,,,,,,Word,,,35 - 44,Male,
198,28/08/2024 01:28:54,28/08/2024 01:45:10,Complete,,,English,,1724797734_66ce5326d1a843.77991330,,,Abba,ads,a6f2e26c-b0a9-4f8d-9fa1-985560d44d1c,%ﬁviceId%%,RCd906ff99-e1ee-4015-8221-355459194514,,"I agree, and understand the terms of this agreement and that any participation in the survey shall be deemed to constitute acceptance of the terms of this agreement.",,"""time-based"": I don't enjoy time based Rewards ",Agree,Neutral,Agree,Agree,Agree,Disagree,Agree,Agree,Somewhat appealing,,Probably would,"""time-limited"": Need for playing now ",,Agree,Neutral,Agree,Agree,Agree,Neutral,Disagree,Agree,Somewhat appealing,,Probably would,,,Challenge,Strategy,Completion,,,,,,,,,,,,,,,,,,,,,Slingshot,,Strategy,,,,,35 - 44,Female,
221,28/08/2024 01:47:57,28/08/2024 02:08:00,Complete,,,English,,1724798877_66ce579d36e506.82944866,,,Abba,ads,a6f2e26c-b0a9-4f8d-9fa1-985560d44d1c,%ﬁviceId%%,RCe73befad-0e85-4fda-b00e-262f1a82c024,,"I agree, and understand the terms of this agreement and that any participation in the survey shall be deemed to constitute acceptance of the terms of this agreement.","""objectives"": I like there being goals within goals",,Strongly agree,Disagree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Extremely appealing,,Definitely would,"""group"": Some aren't as dedicated as others ","""winners"": Some are working harder to win",Strongly agree,Disagree,Strongly agree,Strongly agree,Strongly agree,Neutral,Strongly disagree,Strongly agree,Extremely appealing,,Definitely would,,,Challenge,,Completion,Power,,,,,,,,,,,,,,,,,,,,Slingshot,,,Tabletop,,,,35 - 44,Male,
243,28/08/2024 02:44:10,28/08/2024 03:02:32,Complete,,,English,,1724802250_66ce64ca2ef6b1.23162983,,,Abba,ads,a6f2e26c-b0a9-4f8d-9fa1-985560d44d1c,%ﬁviceId%%,RCb2afa254-ec69-4db7-a4c4-b841292f94dc,,"I agree, and understand the terms of this agreement and that any participation in the survey shall be deemed to constitute acceptance of the terms of this agreement.",,""" Rewards will be either feathers for your birds, or time-based rewards"": ",Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,,Probably would,""" Play alongside other players"": I like the competitive ladders levels the let us play along with each other ,it makes the game interesting ",,Strongly agree,Neutral,Disagree,Strongly agree,Strongly agree,Disagree,Neutral,Strongly agree,Somewhat appealing,,Probably would,,,,Strategy,Completion,Power,,,,,,,,,,,Match,,,,,,,,Shooter,Slingshot,,,,,,,35 - 44,Other / Non-binary,
254,28/08/2024 02:59:01,28/08/2024 03:13:23,Complete,,,English,,1724803141_66ce6845cfb568.45037117,,,Abba,ads,a6f2e26c-b0a9-4f8d-9fa1-985560d44d1c,%ﬁviceId%%,RCcc4fe6cb-3496-4e1f-93ca-029d04dd65ec,,"I agree, and understand the terms of this agreement and that any participation in the survey shall be deemed to constitute acceptance of the terms of this agreement.","""rewards."": ","""feathers"": I don‚Äôt understand why these help ",Neutral,Neutral,Disagree,Agree,Neutral,Agree,Agree,Neutral,Not very appealing,I'd rather just knock down pigs. I don't care for cluttered objectives and options ,Might,,"""Players"": ",Disagree,Neutral,Disagree,Agree,Neutral,Agree,Strongly agree,Neutral,Neutral,,Probably would not,,,Challenge,Strategy,Completion,,,,,,,,,,,,,,,,Racing,,,,,Slingshot,Sports,,,,,,35 - 44,Male,No
324,28/08/2024 05:21:49,28/08/2024 06:43:53,Complete,,,English,,1724811709_66ce89bd9e0c79.54994806,,,Abba,ads,a6f2e26c-b0a9-4f8d-9fa1-985560d44d1c,%ﬁviceId%%,RC3487fa59-758c-4d95-afda-88f838929700,,"I agree, and understand the terms of this agreement and that any participation in the survey shall be deemed to constitute acceptance of the terms of this agreement.","""this new time-limited event that will last 2 days, your mission is to complete a set of objectives and earn rewards that make you more Powerful. Complete all the objectives before the event is over and win the grand prize!¬†"": ",,Strongly agree,Neutral,Strongly agree,Strongly agree,Strongly agree,Disagree,Strongly agree,Strongly agree,Extremely appealing,,Definitely would,"""In this new time-limited event, you will be part of a group of players who are attempting to complete 7 World Map Saga levels and win the"": |""grand prize!  Play alongside other players and keep track of who is still in the game. Players who complete all 7 levels will win an equal share of the grand prize, such as rainbow feathers, gems or black pearls.  Players who lose a Saga level are out of the Competition until the next time the event is available. If you are about to lose a Saga level you have a chance to get up to 3 extra birds to continue playing. Only the winners will share the grand prize."": ",,Strongly agree,Neutral,Strongly agree,Agree,Strongly agree,Disagree,Disagree,Agree,Extremely appealing,,Definitely would,,,,Strategy,,Power,,,,Fantasy,,,,,Action,,,,,Puzzle,,,,,,,,Strategy,,,,,35 - 44,Male,
335,28/08/2024 05:48:26,28/08/2024 05:59:36,Complete,,,English,,1724813306_66ce8ffa52be24.02695301,,,Abba,ads,a6f2e26c-b0a9-4f8d-9fa1-985560d44d1c,%ﬁviceId%%,RCdfca274e-fa3c-4ff1-8195-8577b0a846ef,,"I agree, and understand the terms of this agreement and that any participation in the survey shall be deemed to constitute acceptance of the terms of this agreement.",""" During the event, you will be given a set of objectives where you have to destroy structures, collect materials and pop pigs in World Map Saga levels. Your first objective will appear at the start of your game, so you know what to"": ","""time-based rewards such as extra"": ",Strongly agree,Neutral,Agree,Agree,Strongly agree,Disagree,Agree,Agree,Extremely appealing,,Definitely would,"""time-limited event, you will be part of a group of players who are attempting to complete 7 World Map Saga levels and win the grand prize!"": ","""Saga level are out of the"": ",Agree,Disagree,Neutral,Agree,Strongly agree,Disagree,Neutral,Agree,Somewhat appealing,,Probably would,,,,Strategy,Completion,,,,,,Destruction,,,,,,,,Music,Puzzle,,,,,,,,Strategy,,,,,35 - 44,Female,Nope.
361,28/08/2024 06:52:52,28/08/2024 07:01:36,Complete,,,English,,1724817172_66ce9f14c5bf30.62369804,,,Abba,ads,a6f2e26c-b0a9-4f8d-9fa1-985560d44d1c,%ﬁviceId%%,RC08d70425-4f9b-44df-9b81-0967781f0dc7,,"I agree, and understand the terms of this agreement and that any participation in the survey shall be deemed to constitute acceptance of the terms of this agreement.","""Complete"": ",,Strongly agree,Agree,Strongly agree,Agree,Strongly agree,Neutral,Strongly agree,Strongly agree,Somewhat appealing,,Definitely would,"""rainbow"": ",,Agree,Agree,Agree,Agree,Strongly agree,Agree,Neutral,Agree,Somewhat appealing,,Definitely would,,,,,,Power,,,,,,,,,,,,,,,,,,,,Slingshot,,,,,,,35 - 44,Male,
384,28/08/2024 07:53:04,28/08/2024 08:04:47,Complete,,,English,,1724820784_66cead30078ef3.12461967,,,Abba,ads,a6f2e26c-b0a9-4f8d-9fa1-985560d44d1c,%ﬁviceId%%,RC841845eb-65be-4352-a4c5-a6678f4b17d6,,"I agree, and understand the terms of this agreement and that any participation in the survey shall be deemed to constitute acceptance of the terms of this agreement.","""destroy"": |"" Rewards"": |""supercharge"": |""rewards."": ",,Strongly agree,Neutral,Strongly agree,Strongly agree,Agree,Strongly disagree,Strongly agree,Strongly agree,Somewhat appealing,,Definitely would,"""who"": |""available."": |""rainbow feathers,"": ","""share"": ",Strongly agree,Disagree,Agree,Disagree,Strongly agree,Neutral,Disagree,Strongly agree,Extremely appealing,,Definitely would,,,Challenge,,,,,,,,Destruction,Excitement,,,,,,,,,Racing,,,,Shooter,Slingshot,,,,,,,35 - 44,Male,No 
402,28/08/2024 10:07:12,28/08/2024 10:16:52,Complete,,,English,,1724828832_66cecca0dd7ac1.48077193,,,Abba,ads,a6f2e26c-b0a9-4f8d-9fa1-985560d44d1c,%ﬁviceId%%,RCd1243308-92e8-4556-9a95-9676c941af0e,,"I agree, and understand the terms of this agreement and that any participation in the survey shall be deemed to constitute acceptance of the terms of this agreement.","""before the event is over and win the grand prize!¬†"": |""Your first objective will appear at the start of your game, so you know what to collect and how to plan your moves."": |""you"": ",,Agree,Neutral,Agree,Neutral,Agree,Neutral,Neutral,Neutral,Neutral,,Might,"""part of a group of players who are attempting to complete 7 World Map Saga levels and win the grand prize!"": ",,Agree,Neutral,Agree,Neutral,Neutral,Neutral,Disagree,Disagree,Neutral,,Probably would,,,Challenge,Strategy,,,,,,,,Excitement,,,,,,,,Puzzle,,,,,,,,Strategy,,Word,,,35 - 44,Female,
440,28/08/2024 14:30:29,28/08/2024 14:45:58,Complete,,,English,,1724844629_66cf0a5581c376.95540126,,,Abba,ads,a6f2e26c-b0a9-4f8d-9fa1-985560d44d1c,%ﬁviceId%%,RC2e7bd6ad-3cbc-4b9f-a64c-d32c9010fc01,,"I agree, and understand the terms of this agreement and that any participation in the survey shall be deemed to constitute acceptance of the terms of this agreement.","""complete a set of objectives and earn rewards that make you more Powerful. Complete all the objectives before the event is over and win the grand prize!¬†    During the event, you will be given a set of objectives where you have to destroy structures, collect materials and pop pigs in World Map Saga levels. Your first objective will appear at the start of your game, so"": Intriguing ",,Strongly agree,Neutral,Agree,Agree,Agree,Disagree,Strongly agree,Strongly agree,Extremely appealing,,Definitely would,"""In this new time-limited event, you will be part of a group of players who are attempting to complete 7 World Map Saga levels and win the grand prize!  Play alongside other players and keep track of who is still in the game. Players who complete all 7 levels will win an equal share of the grand prize, such as rainbow feathers, gems or black pearls."": ",""" Players who lose a Saga level are out of the Competition until the next time the event is available. If you are about to lose a Saga level you have a chance to get up to 3 extra birds to continue playing. Only the winners will share the grand prize."": ",Agree,Neutral,Agree,Agree,Disagree,Neutral,Disagree,Neutral,Somewhat appealing,,Definitely would,,,,,,Power,,,,,Destruction,,,,Action,,,,,,,,,,,Slingshot,,,,Word,,,35 - 44,Male,
444,28/08/2024 15:02:12,28/08/2024 15:19:30,Complete,,,English,,1724846532_66cf11c4171138.90076556,,,Abba,ads,a6f2e26c-b0a9-4f8d-9fa1-985560d44d1c,%ﬁviceId%%,RC350d663a-7c7e-4755-94e1-58705965b8ab,,"I agree, and understand the terms of this agreement and that any participation in the survey shall be deemed to constitute acceptance of the terms of this agreement.","""In this new time-limited event that will last 2 days, your mission is to complete a set of objectives and earn rewards that make you more Powerful. Complete all the objectives before the event is over and win the grand prize!¬†"": |"" During the event, you will be given a set of objectives where you have to destroy structures, collect materials and pop pigs in World Map Saga levels. Your first objective will appear at the start of your game, so you know what to collect and how to plan your moves. For example, collect 20 wooden blocks by destroying the wooden structures.¬†  "": ",,Neutral,Neutral,Neutral,Neutral,Neutral,Agree,Neutral,Agree,Neutral,,Might,"""In this new time-limited event, you will be part of a group of players who are attempting to complete 7 World Map Saga levels and win the grand prize!"": |"" Play alongside other players and keep track of who is still in the game. Players who complete all 7 levels will win an equal share of the grand prize, such as rainbow feathers, gems or black pearls."": |"" Players who lose a Saga level are out of the Competition until the next time the event is available. If you are about to lose a Saga level you have a chance to get up to 3 extra birds to continue playing. Only the winners will share the grand prize."": ",,Agree,Neutral,Agree,Neutral,Strongly agree,Neutral,Strongly disagree,Agree,Somewhat appealing,,Might,,,,,,Power,,Discovery,,Fantasy,,,,,Action,,Match,,,,,RPG,,,,,,,,,,,35 - 44,Female,No 
475,28/08/2024 16:43:21,28/08/2024 16:56:43,Complete,,,English,,1724852601_66cf2979d29c93.51905348,,,Abba,ads,a6f2e26c-b0a9-4f8d-9fa1-985560d44d1c,%ﬁviceId%%,RC2dbe6261-c973-4843-92b5-d508b3808d4d,,"I agree, and understand the terms of this agreement and that any participation in the survey shall be deemed to constitute acceptance of the terms of this agreement.",""" During the event, you will be given a set of objectives"": ","""2"": |""days,"": ",Strongly agree,Disagree,Strongly agree,Strongly agree,Strongly agree,Disagree,Strongly agree,Strongly agree,Somewhat appealing,,Definitely would,""" Play alongside other players"": ","""the next time the event is available."": ",Agree,Disagree,Neutral,Strongly agree,Strongly agree,Disagree,Disagree,Agree,Somewhat appealing,,Definitely would,,,,,,Power,,Discovery,,,Destruction,,,,Action,,,,,,,,,,Shooter,Slingshot,,,,,,,35 - 44,Prefer not to answer,
491,28/08/2024 17:32:57,28/08/2024 17:39:01,Complete,,,English,,1724855576_66cf3518ecdc43.27494807,,,Abba,ads,a6f2e26c-b0a9-4f8d-9fa1-985560d44d1c,%ﬁviceId%%,RCd6c189b5-8518-4aee-92e4-05ae681cb02b,,"I agree, and understand the terms of this agreement and that any participation in the survey shall be deemed to constitute acceptance of the terms of this agreement.","""materials"": ",,Strongly agree,Neutral,Strongly agree,Strongly agree,Strongly agree,Neutral,Strongly agree,Strongly agree,Extremely appealing,,Definitely would,"""grand prize!"": ",,Strongly agree,Neutral,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Neutral,Neutral,Extremely appealing,,Definitely would,,,Challenge,,Completion,,Design,,,,,,,,,,,,,Puzzle,,,,,,,,Strategy,,Word,,,35 - 44,Male,
534,28/08/2024 19:36:18,28/08/2024 19:55:20,Complete,,,English,,1724862978_66cf52020f9b68.06360460,,,Abba,ads,a6f2e26c-b0a9-4f8d-9fa1-985560d44d1c,%ﬁviceId%%,RCeef9c7a4-43ce-41b6-b5ac-cb3b3c6ebf8d,,"I agree, and understand the terms of this agreement and that any participation in the survey shall be deemed to constitute acceptance of the terms of this agreement.","""complete"": |""complete a set of objectives and earn rewards that make you more Powerful."": ",,Strongly agree,Disagree,Strongly agree,Strongly agree,Agree,Disagree,Strongly agree,Strongly agree,Extremely appealing,,Definitely would,""" Play alongside other players"": ",,Agree,Disagree,Neutral,Agree,Neutral,Neutral,Neutral,Neutral,Somewhat appealing,,Probably would,,,,Strategy,,Power,,,,,Destruction,,,,,,,,,Puzzle,,RPG,,,,,,,,Word,,,35 - 44,Male,
536,28/08/2024 19:25:20,28/08/2024 20:25:46,Complete,,,English,,1724862320_66cf4f708abfa4.83293106,,,Abba,ads,a6f2e26c-b0a9-4f8d-9fa1-985560d44d1c,%ﬁviceId%%,RCe5029585-7dde-4cf4-9100-cded3e4e4602,,"I agree, and understand the terms of this agreement and that any participation in the survey shall be deemed to constitute acceptance of the terms of this agreement.","""complete a set of objectives and earn rewards that make you more Powerful. Complete all the objectives before the event is over and win the grand prize!¬†    During the event, you will be given a set of objectives where you have to destroy structures, collect materials and pop pigs in World Map Saga levels. Your first objective will appear at the start of your game, so you know what to collect and how to plan your moves. For example, collect 20 wooden blocks by destroying the wooden structures.¬†    Rewards will be either feathers for your birds, or time-based rewards such as extra energy or spells to supercharge your skills for the next 15 minutes. Once you achieve an objective a new one will appear. You can then use your new reward to help complete the next objective.¬†As you progress, the objectives will get more intense and you will earn bigger rewards."": I likee everything about this idea.",,Agree,Disagree,Agree,Agree,Agree,Disagree,Agree,Agree,Extremely appealing,,Definitely would,"""part of a group of players who are attempting to complete 7 World Map Saga levels and win the grand prize!"": I like cooperative group plays.",""" Players who lose a Saga level are out of the Competition until the next time the event is available."": There should be a way to play again without spending ridiculous amounts of gems.",Agree,Disagree,Neutral,Neutral,Disagree,Disagree,Disagree,Disagree,Somewhat appealing,,Probably would,,,Challenge,Strategy,,Power,,,,,,,,,,,,,,Puzzle,,,,,,,Sports,Strategy,,,,,35 - 44,Male,
